7.171717171717172379e-01 1.499999999999999944e-02 3.970000000000000000e+02 3.960000000000000000e+02
7.272727272727272929e-01 2.000000000000000042e-02 4.000000000000000000e+02 3.920000000000000000e+02
7.373737373737374590e-01 1.499999999999999944e-02 3.990000000000000000e+02 3.980000000000000000e+02
7.474747474747475140e-01 0.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02
7.575757575757576801e-01 2.000000000000000042e-02 3.990000000000000000e+02 4.000000000000000000e+02
7.676767676767677351e-01 1.000000000000000021e-02 3.990000000000000000e+02 3.960000000000000000e+02
7.777777777777777901e-01 1.000000000000000021e-02 4.000000000000000000e+02 4.000000000000000000e+02
7.878787878787879562e-01 2.000000000000000042e-02 4.000000000000000000e+02 4.000000000000000000e+02
7.979797979797980112e-01 5.000000000000000104e-03 3.990000000000000000e+02 3.960000000000000000e+02
8.080808080808081773e-01 5.000000000000000104e-03 4.000000000000000000e+02 4.000000000000000000e+02
8.181818181818182323e-01 5.000000000000000104e-03 4.000000000000000000e+02 3.940000000000000000e+02
8.282828282828283983e-01 1.499999999999999944e-02 4.000000000000000000e+02 3.980000000000000000e+02
8.383838383838384534e-01 0.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02
8.484848484848485084e-01 0.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02
8.585858585858586745e-01 5.000000000000000104e-03 4.000000000000000000e+02 4.000000000000000000e+02
8.686868686868687295e-01 0.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02
8.787878787878788955e-01 2.500000000000000139e-02 3.970000000000000000e+02 4.000000000000000000e+02
8.888888888888889506e-01 1.000000000000000021e-02 4.000000000000000000e+02 4.000000000000000000e+02
8.989898989898991166e-01 5.000000000000000104e-03 4.000000000000000000e+02 4.000000000000000000e+02
9.090909090909091717e-01 0.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02
9.191919191919192267e-01 0.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02
9.292929292929293927e-01 5.000000000000000104e-03 4.000000000000000000e+02 4.000000000000000000e+02
9.393939393939394478e-01 5.000000000000000104e-03 3.990000000000000000e+02 4.000000000000000000e+02
9.494949494949496138e-01 5.000000000000000104e-03 4.000000000000000000e+02 4.000000000000000000e+02
9.595959595959596689e-01 0.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02
9.696969696969697239e-01 0.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02
9.797979797979798899e-01 0.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02
9.898989898989899450e-01 0.000000000000000000e+00 4.000000000000000000e+02 4.000000000000000000e+02
1.000000000000000000e+00 5.000000000000000104e-03 4.000000000000000000e+02 4.000000000000000000e+02
