8.484848484848485084e-01 7.100591715976330154e-03 5.407002036241734602e-03 6.753999999999999773e+02 1.157583690279022637e+00
8.585858585858586745e-01 7.692307692307691000e-03 5.946671965160290826e-03 6.756000000000000227e+02 5.830951894845299854e-01
8.686868686868687295e-01 7.248520710059172534e-03 5.878200143877374516e-03 6.750499999999999545e+02 1.116915395184433946e+00
8.787878787878788955e-01 9.861932938856015837e-03 1.145246629073067013e-02 6.751428571428571104e+02 1.166423687039608748e+00
8.888888888888889506e-01 9.467455621301775273e-03 6.785411207798647953e-03 6.753500000000000227e+02 9.630680142129111054e-01
8.989898989898991166e-01 5.917159763313610196e-03 3.102984757899856626e-03 6.756000000000000227e+02 5.830951894845299854e-01
9.090909090909091717e-01 5.494505494505494934e-03 4.405887791240317881e-03 6.758095238095238528e+02 3.926767262493009447e-01
9.191919191919192267e-01 3.846153846153846367e-03 3.635563824687724002e-03 6.756000000000000227e+02 6.633249580710800508e-01
9.292929292929293927e-01 5.473372781065089995e-03 3.888591546773643992e-03 6.757000000000000455e+02 8.999999999999999112e-01
9.393939393939394478e-01 3.381234150464919926e-03 2.628171049052920472e-03 6.756666666666666288e+02 5.634361698190111234e-01
9.494949494949496138e-01 4.367427444350521770e-03 2.831748554838233334e-03 6.758095238095238528e+02 6.632565846278152266e-01
9.595959595959596689e-01 2.662721893491124241e-03 2.457581024531974457e-03 6.758999999999999773e+02 2.999999999999999889e-01
9.696969696969697239e-01 4.085657931811778262e-03 2.810642060194421411e-03 6.758571428571428896e+02 4.665694748158435434e-01
9.797979797979798899e-01 1.549732318963088209e-03 1.962297587656257856e-03 6.759523809523809632e+02 2.129588549999799352e-01
9.898989898989899450e-01 2.958579881656805098e-03 3.260196242717986696e-03 6.759642857142856656e+02 1.855768722395225723e-01
1.000000000000000000e+00 2.652519893899204541e-03 1.796247384376556573e-03 6.759655172413793025e+02 1.824656076596269660e-01
