T,ratio,E,E_std,M,M_std,C,C_std,X,X_std
2.2676767676767677,0.15151515151515152,-0.8342671727272726,0.004279654465436991,0.15287925,0.0070756494887395235,0.47640169484557054,0.03425365515610589,2.2404653140690423,0.2353067424558879
2.296969696969697,0.15151515151515152,-0.8207946848484844,0.004074549217163318,0.14701099999999998,0.007020321395776652,0.4542529381836677,0.02458224757859746,2.0356309413957794,0.1967983459581367
2.326262626262626,0.15151515151515152,-0.8080079333333332,0.0036231542661507962,0.14116910000000008,0.007397267853065714,0.4330666139697276,0.025946547188536225,1.8693813863942683,0.17639661559669362
2.3555555555555556,0.15151515151515152,-0.795986612121212,0.0038381486001127377,0.13751414999999995,0.00680298489837362,0.4143379819683792,0.02338915856419801,1.7508071370990579,0.1702781337728959
2.3848484848484848,0.15151515151515152,-0.7843046696969697,0.004125511604213679,0.13365205000000008,0.005770621157856371,0.40088897567576187,0.023411486027373633,1.637995247797967,0.15035602721061236
2.414141414141414,0.15151515151515152,-0.7728316999999995,0.004266599252630151,0.13061200000000006,0.005856437654410747,0.3840864778466429,0.02160248205735821,1.5406462172485362,0.12269397986001711
2.4434343434343435,0.15151515151515152,-0.7617268909090906,0.0035513723550825442,0.12582300000000002,0.004552038389556902,0.3723866761091765,0.01834558761343433,1.4193881887267474,0.10505365708500608
2.4727272727272727,0.15151515151515152,-0.7507454393939389,0.003715612870255277,0.12169080000000004,0.004550542589625988,0.36532773105698657,0.019093369797327744,1.3332373284191177,0.11338215842637431
2.502020202020202,0.15151515151515152,-0.7398507090909087,0.003994545145864649,0.11997095000000012,0.005303719199533451,0.34399932727614657,0.01804291521316396,1.2724012319842553,0.11466987127474358
2.5313131313131314,0.15151515151515152,-0.7299905575757571,0.0036551102598174606,0.11640215000000004,0.004294626832158997,0.3357171301082108,0.017216571118140546,1.1890471886181162,0.08990563400347144
2.5606060606060606,0.15151515151515152,-0.7201506878787872,0.0035175797036126172,0.11348910000000002,0.0038859138809294144,0.3210632724973505,0.017296970745448493,1.1229402234248522,0.0772094305949313
2.5898989898989897,0.15151515151515152,-0.7122340787878785,0.004129350217011129,0.11175320000000001,0.0041645442439719686,0.31602829698353163,0.015047291283493537,1.0691150331341652,0.08622800155506001
2.6191919191919193,0.15151515151515152,-0.7023580181818175,0.0041511152183874075,0.10873335000000008,0.0038444294150757896,0.3074184468489187,0.015011027603217719,1.0046356148318545,0.06744001655885623
2.6484848484848484,0.15151515151515152,-0.6933769484848475,0.003617563834909121,0.10687310000000007,0.003256109087546053,0.2962959267187351,0.013994335148768708,0.9659992208237991,0.057670046952473915
2.6777777777777776,0.15151515151515152,-0.6845841757575752,0.003559946618129371,0.10392870000000004,0.003644046282636927,0.2842734185476799,0.015405085741897341,0.9011995383734441,0.06413104128795372
2.707070707070707,0.15151515151515152,-0.6767496090909084,0.003487030433724441,0.10251695,0.0033811414415105237,0.275431557395651,0.01521039535970072,0.8638880513876862,0.05947872046542851
2.7363636363636363,0.15151515151515152,-0.6687694242424236,0.003602050671803503,0.10097785000000008,0.0033126474499258064,0.27062684309994184,0.01363054795621315,0.8338090523421926,0.0552524818086849
2.7656565656565655,0.15151515151515152,-0.660852472727272,0.0033968341225940027,0.09921325000000004,0.0034086565810447895,0.2624277906385738,0.014922497990661728,0.8004564129149019,0.05739124876295173
2.7949494949494946,0.15151515151515152,-0.6535425303030304,0.003196987964151467,0.09771770000000006,0.0030122428039585456,0.255405101753275,0.01322926303531911,0.7681485493314061,0.04759481175290024
2.824242424242424,0.15151515151515152,-0.645722112121212,0.0033098539123268445,0.09649260000000001,0.002831362876778592,0.24648971659300223,0.014061451709855306,0.7319603282124468,0.042049317272048456
2.8535353535353534,0.15151515151515152,-0.6384455848484848,0.0032469021880325,0.09469875000000005,0.0028916822417928293,0.239969366146922,0.013528040119467686,0.7038511250304427,0.04858797920526899
2.8828282828282825,0.15151515151515152,-0.6319611696969692,0.003599328065039349,0.09363980000000005,0.002632112926908733,0.23499346072009955,0.01152040663599593,0.6874461260161182,0.04769943871256496
2.912121212121212,0.15151515151515152,-0.6242744878787877,0.0032056459812935,0.09211300000000006,0.002581747373388812,0.23057466225365722,0.012651945491414735,0.658170242578564,0.04613969760212021
2.9414141414141413,0.15151515151515152,-0.6178974242424239,0.0037437194859566312,0.09062175000000006,0.0025617142087867675,0.22331293865362878,0.010976778291208883,0.6342741379502062,0.043103794596328536
2.9707070707070704,0.15151515151515152,-0.6110472636363635,0.0032112494178449017,0.08919160000000009,0.002211345278331724,0.2174887278782571,0.013066172191327498,0.6043692406780005,0.03243309127278569
3.0,0.15151515151515152,-0.6051970575757573,0.002930106818129206,0.08816855000000007,0.002637746224999655,0.21394429460320327,0.012789909859874602,0.5899937114333335,0.03630673285255069
0.1,0.16161616161616163,-1.4800779676767846,0.09084236208748864,0.029142100000000212,0.0331706534392986,2.503920607929773,14.334924289405846,0.09522103200000073,0.48838465349350085
0.1292929292929293,0.16161616161616163,-1.6767676767676858,1.3322676295501878e-15,1.0,0.0,5.027489632279257e-24,0.0,0.0,0.0
0.15858585858585858,0.16161616161616163,-1.5214141414141529,1.5543122344752192e-15,0.5157894999999906,3.6400549446641087e-06,5.5699624270549965e-24,2.1931019233241683e-28,0.008384547095541378,3.1403994788912795e-05
0.18787878787878787,0.16161616161616163,-1.6767676767676858,1.3322676295501878e-15,1.0,0.0,2.3809223648763877e-24,4.040761830951613e-39,0.0,0.0
0.21717171717171718,0.16161616161616163,-1.5314141414141575,2.220446049250313e-15,0.23684205000000488,1.181302247521074e-05,3.1975402419099924e-24,1.0666905221140675e-28,0.010714032795348924,2.8726367505910058e-05
0.24646464646464647,0.16161616161616163,-1.37606033535355,2.693501344932419e-06,0.24985370000000162,0.014743904785029113,1.201570545552251e-05,0.00011955475976218372,0.05120388413114729,0.4037070574693816
0.27575757575757576,0.16161616161616163,-1.6767676767676858,1.3322676295501878e-15,1.0,0.0,1.1052126036209184e-24,1.285696946211877e-39,0.0,0.0
0.305050505050505,0.16161616161616163,-1.6767676767676858,1.3322676295501878e-15,1.0,0.0,9.031444907598727e-25,7.346839692639297e-40,0.0,0.0
0.33434343434343433,0.16161616161616163,-1.5401215000000135,0.0033322713990225723,0.327074850000001,0.2117135405417621,0.0006526110287419954,0.0043578914238271,1.1750306994108766,1.7194494472620665
0.36363636363636365,0.16161616161616163,-1.6767676767676858,1.3322676295501878e-15,1.0,0.0,6.355739979572791e-25,1.8367099231598242e-40,0.0,0.0
0.3929292929292929,0.16161616161616163,-1.6767675090909182,1.668362773335198e-06,0.99999995,4.974937185565693e-07,7.276833750768142e-06,7.24035816392774e-05,2.542442159383051e-07,2.529698008156362e-06
0.42222222222222217,0.16161616161616163,-1.676767006060615,3.2857801802279036e-06,0.9999997999999999,9.797958971196897e-07,2.520862068176052e-05,0.00012349651557936844,9.464210526315975e-07,4.636497321550312e-06
0.45151515151515154,0.16161616161616163,-1.6767656646464733,5.448850000701144e-06,0.9999993999999998,1.624807680937835e-06,6.6131421107156e-05,0.0001790847349425629,2.655060402684638e-06,7.18993755934607e-06
0.4808080808080808,0.16161616161616163,-1.676761975757584,1.0121900821357583e-05,0.9999982999999996,3.0182776545599824e-06,0.00016516865193135738,0.0002931352997468784,7.061445378151417e-06,1.253239572622333e-05
0.51010101010101,0.16161616161616163,-1.676756274747482,1.2520863356102642e-05,0.9999965999999993,3.7336309405148683e-06,0.0003021051721203724,0.00034782207232104826,1.3702776237624002e-05,1.5776386726748646e-05
0.5393939393939393,0.16161616161616163,-1.6767364535353608,2.3087532539493763e-05,0.9999905999999987,6.93829950347376e-06,0.0007242744088148053,0.0005338851311632981,3.5865067415730573e-05,2.724526110359511e-05
0.5686868686868687,0.16161616161616163,-1.676717132323239,3.082757752019714e-05,0.9999845999999993,9.583318840557138e-06,0.0010725280651419943,0.0006594847513461731,5.8148696269982425e-05,4.004127224286018e-05
0.597979797979798,0.16161616161616163,-1.6766737656565736,4.9729861169445465e-05,0.9999714000000002,1.5347312468298778e-05,0.0017907696790540237,0.0009651232050357037,0.0001019743479729736,5.9655398677480735e-05
0.6272727272727272,0.16161616161616163,-1.6766020676767754,5.0790491272260285e-05,0.9999500499999996,1.545145624203945e-05,0.0028518002756968007,0.000895239537003011,0.00016516978260869682,5.516433484064717e-05
0.6565656565656565,0.16161616161616163,-1.676508734343442,6.54575935426182e-05,0.9999210999999997,2.0500975586523798e-05,0.004126279960520674,0.0010664597977565913,0.00025974828000000004,8.260786670646905e-05
0.6858585858585858,0.16161616161616163,-1.6763668393939466,7.667660240245865e-05,0.9998776500000001,2.3350107066115127e-05,0.005847583656551104,0.0011476007129425966,0.00038505619882179556,8.111492836379703e-05
0.7151515151515151,0.16161616161616163,-1.6761404595959672,0.00011460441303728463,0.9998077500000001,3.55202407086136e-05,0.008450353191531713,0.0016142037487162893,0.0005889819025423745,0.00012587836028521093
0.7444444444444444,0.16161616161616163,-1.6758667282828352,0.0001250869579340448,0.9997226,3.994671450817022e-05,0.011243888030060495,0.0016956270994926063,0.0008314675522388086,0.00017287288501763767
0.7737373737373736,0.16161616161616163,-1.6754938161616237,0.00015911042470005918,0.9996053500000004,5.087364248798957e-05,0.014827584184771696,0.002082881627814423,0.0011574538472584862,0.00019601830335432056
